id_contrato,id_alma,fecha_firma,valor_en_almas,clausulas,cumplido,demonio_firmante
492,4108,1969-12-31,435.0,Renovación automática,S,239
493,4977,1968-01-20,73.0,Anexo 13,N,249
494,899,1989-03-25,703.0,Anexo 13,N,251
495,8011,1936-02-24,404.0,Cesión de alma secundaria,N,240
496,2873,1976-02-08,199.0,Cesión de alma secundaria,N,337
497,7258,3000-13-40,473.0,Cesión de alma secundaria,N,103
498,2655,2015-11-04,514.0,Cesión de alma secundaria,N,328
499,6844,2008-03-14,58.0,Cesión de alma secundaria,N,309
500,2579,1935-07-22,880.0,Cesión de alma secundaria,N,212
501,290,1933-10-22,382.0,Contrato eterno,N,474
502,8661,2020-12-18,,Cláusula 66A,S,209
503,2968,2020-04-13,519.0,Cláusula 66A,N,486
504,4868,1973-12-06,853.0,Contrato eterno,S,95
505,6693,1989-07-07,291.0,Anexo 13,S,300
506,2027,1999-10-09,158.0,Renovación automática,S,129
507,4552,2008-03-09,66.0,Contrato eterno,S,494
508,5547,2025-06-15,791.0,Contrato eterno,N,494
509,8641,2022-02-22,983.0,Anexo 13,S,454
510,2183,1952-05-30,642.0,Renovación automática,S,100
511,4049,1960-07-11,323.0,Renovación automática,S,115
512,3530,1995-08-26,612.0,Renovación automática,N,453
513,9680,1939-04-01,526.0,Renovación automática,N,452
514,3920,2011-08-08,457.0,Cesión de alma secundaria,N,284
515,3534,1938-06-04,647.0,Anexo 13,S,111
516,3266,1961-11-19,382.0,Renovación automática,S,497
517,1924,3000-13-40,639.0,Anexo 13,S,54
518,3159,2012-02-21,644.0,Contrato eterno,N,441
519,4671,2003-05-05,133.0,Renovación automática,N,130
520,4977,1972-11-06,254.0,Anexo 13,N,52
521,2755,2002-02-16,229.0,Cesión de alma secundaria,S,396
522,9899,2012-09-12,536.0,Renovación automática,N,64
523,3348,1959-10-07,951.0,Cláusula 66A,S,319
524,6826,1948-07-23,175.0,Contrato eterno,N,328
525,5976,1938-01-23,528.0,Renovación automática,S,318
526,6244,1997-08-15,932.0,Renovación automática,N,379
527,9010,1961-07-23,586.0,Anexo 13,S,383
528,9813,1929-07-10,441.0,Contrato eterno,N,58
529,7366,1981-04-15,939.0,Anexo 13,N,211
530,5806,2022-02-19,71.0,Renovación automática,N,373
531,8220,1977-05-14,276.0,Cláusula 66A,S,328
532,2560,1979-04-04,304.0,Contrato eterno,N,149
533,7455,1999-07-12,706.0,Contrato eterno,N,10
534,222,2008-07-26,768.0,Cesión de alma secundaria,S,144
535,3913,1970-10-16,595.0,Cesión de alma secundaria,S,238
536,7705,1974-03-20,520.0,Renovación automática,N,349
537,7734,1996-12-08,574.0,Cesión de alma secundaria,S,292
538,3589,2018-12-28,513.0,Renovación automática,S,30
539,6869,2000-11-23,841.0,Cláusula 66A,N,139
540,2544,2017-08-17,682.0,Cesión de alma secundaria,N,35
541,1527,1926-07-17,272.0,Cláusula 66A,S,277
542,1834,1947-02-22,204.0,Cláusula 66A,S,224
543,3891,1953-01-18,48.0,Anexo 13,S,441
544,560,2008-01-07,905.0,Contrato eterno,N,81
545,2250,1982-04-05,205.0,Contrato eterno,N,258
546,3892,1997-11-29,924.0,Cesión de alma secundaria,N,132
547,8251,1986-02-08,205.0,Cesión de alma secundaria,S,29
548,209,1955-02-09,110.0,Cláusula 66A,N,17
549,9788,1998-03-04,28.0,Cláusula 66A,N,400
550,3045,1971-03-22,200.0,Anexo 13,S,195
551,9565,2018-09-01,576.0,Renovación automática,N,500
552,4245,2009-05-25,705.0,Anexo 13,N,156
553,8612,1984-12-29,621.0,Contrato eterno,S,325
554,3623,1963-08-07,716.0,Renovación automática,S,34
555,3757,1977-11-14,984.0,Cláusula 66A,S,107
556,4168,1973-06-19,303.0,Anexo 13,N,139
557,6570,2012-06-15,296.0,Contrato eterno,N,129
558,3712,1934-07-02,103.0,Cláusula 66A,S,46
559,874,2005-10-20,115.0,Contrato eterno,N,414
560,9482,2008-08-08,695.0,Cláusula 66A,N,444
561,9785,2021-08-13,656.0,Cláusula 66A,N,154
562,1839,1927-08-04,158.0,Anexo 13,N,190
563,2023,1997-07-09,827.0,Cláusula 66A,S,10
564,4491,1976-06-29,421.0,Renovación automática,N,119
565,6155,1966-05-22,962.0,Contrato eterno,S,346
566,7162,1941-06-30,803.0,Renovación automática,N,116
567,4424,2018-08-17,363.0,Contrato eterno,N,253
568,1216,1992-06-23,667.0,Contrato eterno,N,470
569,7382,1989-01-15,849.0,Renovación automática,S,410
570,3870,1939-08-16,,Renovación automática,S,225
571,351,1947-12-17,190.0,Cesión de alma secundaria,N,344
572,8318,1928-09-02,721.0,Contrato eterno,S,165
573,519,1984-03-06,199.0,Cláusula 66A,N,186
574,4896,1964-03-27,769.0,Contrato eterno,N,193
575,1338,2023-11-19,485.0,Contrato eterno,S,451
576,1536,1937-10-18,181.0,Contrato eterno,N,378
577,4014,1981-10-20,315.0,Renovación automática,S,322
578,981,1981-05-30,271.0,Contrato eterno,S,304
579,9053,1995-08-30,748.0,Anexo 13,S,18
580,8281,1960-03-24,476.0,Cláusula 66A,N,431
581,4376,2023-01-27,423.0,Anexo 13,S,64
582,2672,1956-09-20,114.0,Contrato eterno,S,402
583,1244,1961-07-25,361.0,Renovación automática,N,487
584,2092,2020-04-07,577.0,Cesión de alma secundaria,N,494
585,7941,1998-03-04,471.0,Anexo 13,N,492
586,3484,1937-10-05,122.0,Cesión de alma secundaria,S,480
587,132,1999-11-25,617.0,Anexo 13,S,362
588,3448,2012-07-16,49.0,Contrato eterno,N,167
589,3591,1932-10-26,124.0,Contrato eterno,N,60
590,2070,1982-12-22,540.0,Renovación automática,N,448
591,7717,1938-10-13,72.0,Anexo 13,S,35
592,6711,1981-05-21,879.0,Contrato eterno,S,37
593,3379,1949-06-30,988.0,Anexo 13,N,442
594,3357,3000-13-40,666.0,Anexo 13,S,105
595,566,2007-11-11,497.0,Renovación automática,S,140
596,3834,1959-07-17,85.0,Anexo 13,N,456
597,7849,2023-06-24,223.0,Anexo 13,N,468
598,6544,1950-07-02,578.0,Cesión de alma secundaria,S,224
599,2856,2023-04-15,323.0,Contrato eterno,N,59
600,6516,1996-07-29,180.0,Contrato eterno,S,121
601,6568,1969-02-05,473.0,Contrato eterno,S,16
602,9655,1929-12-12,23.0,Anexo 13,S,494
603,3508,1966-08-09,626.0,Cesión de alma secundaria,N,221
604,896,2002-05-20,189.0,Cláusula 66A,N,46
605,2436,1995-05-27,818.0,Cláusula 66A,S,312
606,4756,1970-10-03,647.0,Anexo 13,S,96
607,490,1948-04-30,208.0,Anexo 13,N,116
608,5773,2005-05-24,975.0,Anexo 13,S,220
609,6043,2024-11-29,94.0,Cláusula 66A,S,187
610,399,2003-08-22,269.0,Cesión de alma secundaria,N,149
611,4417,1960-09-05,735.0,Contrato eterno,S,57
612,6419,1966-05-17,507.0,Cesión de alma secundaria,N,424
613,9482,2006-12-10,430.0,Anexo 13,N,81
614,3092,1977-10-14,33.0,Renovación automática,N,127
615,2140,2005-07-25,843.0,Cláusula 66A,N,449
616,8276,1994-12-30,834.0,Cesión de alma secundaria,N,382
617,5450,1957-08-19,251.0,Cesión de alma secundaria,N,203
618,201,1944-01-27,328.0,Contrato eterno,S,438
619,4546,1995-03-11,363.0,Contrato eterno,S,211
620,8646,1929-02-05,954.0,Cesión de alma secundaria,N,318
621,6527,1977-03-12,732.0,Cesión de alma secundaria,N,149
622,7795,1997-07-17,94.0,Renovación automática,N,8
623,1550,1972-06-15,367.0,Cesión de alma secundaria,N,329
624,1074,1933-08-02,,Anexo 13,N,225
625,9914,2005-10-08,234.0,Anexo 13,S,221
626,2533,1998-08-11,779.0,Renovación automática,S,133
627,1896,2000-01-28,683.0,Cláusula 66A,S,355
628,9481,1994-08-24,478.0,Cláusula 66A,S,481
629,6334,2021-12-10,96.0,Contrato eterno,N,242
630,4298,2009-04-17,10.0,Renovación automática,N,319
631,548,1966-11-17,883.0,Contrato eterno,N,65
632,3572,1996-12-31,896.0,Cláusula 66A,S,142
633,577,1999-07-29,112.0,Cláusula 66A,N,315
634,2999,1935-07-30,324.0,Contrato eterno,N,446
635,7459,1984-02-06,133.0,Renovación automática,S,9999
636,4714,1938-05-19,556.0,Contrato eterno,S,147
637,6073,1929-09-10,344.0,Cesión de alma secundaria,N,352
638,1135,1962-05-03,534.0,Cesión de alma secundaria,N,255
639,1629,2003-04-01,411.0,Renovación automática,S,423
640,5066,1933-04-24,299.0,Cláusula 66A,S,100
641,8510,1984-04-01,871.0,Cesión de alma secundaria,S,376
642,957,1931-09-02,,Renovación automática,N,160
643,8381,2023-07-11,164.0,Renovación automática,N,373
644,1097,1999-07-13,110.0,Anexo 13,N,39
645,9030,2014-09-08,12.0,Renovación automática,N,61
646,3362,1936-11-15,552.0,Cláusula 66A,N,191
647,4622,1995-01-04,584.0,Cláusula 66A,S,141
648,2491,2004-11-13,522.0,Anexo 13,S,4
649,9920,1990-07-10,615.0,Renovación automática,S,358
650,2102,1960-11-08,454.0,Anexo 13,S,396
651,3265,1980-11-06,734.0,Renovación automática,N,229
652,5348,1956-05-25,790.0,Cesión de alma secundaria,N,115
653,761,2015-08-08,726.0,Cesión de alma secundaria,S,101
654,6700,2012-06-24,718.0,Cláusula 66A,S,274
655,5583,1976-02-02,680.0,Anexo 13,N,9999
656,567,2015-06-23,557.0,Renovación automática,S,251
657,7413,1932-01-09,903.0,Anexo 13,N,303
658,2608,1944-12-08,902.0,Anexo 13,S,410
659,4293,1973-12-28,13.0,Renovación automática,N,107
660,4586,1975-10-20,772.0,Renovación automática,N,145
661,4975,1991-09-01,372.0,Renovación automática,S,425
662,2054,1944-07-10,564.0,Cláusula 66A,N,464
663,7400,2010-10-11,231.0,Cesión de alma secundaria,S,275
664,872,1980-09-23,849.0,Contrato eterno,N,219
665,7438,1926-06-06,409.0,Anexo 13,N,203
666,4192,1957-05-06,671.0,Anexo 13,N,356
667,4559,1988-11-09,252.0,Cesión de alma secundaria,N,184
668,1456,2018-09-20,536.0,Contrato eterno,N,76
669,3198,1953-09-30,27.0,Cláusula 66A,S,447
670,9657,1982-06-04,404.0,Cláusula 66A,S,68
671,6114,1947-04-17,271.0,Anexo 13,N,232
672,2978,1933-03-25,450.0,Cesión de alma secundaria,S,281
673,3358,1959-10-30,759.0,Renovación automática,N,273
674,1296,1949-04-11,741.0,Cláusula 66A,S,471
675,781,1942-10-15,874.0,Cláusula 66A,S,33
676,4709,1970-11-10,266.0,Renovación automática,N,383
677,9187,2008-11-28,418.0,Contrato eterno,S,326
678,6307,1952-07-25,618.0,Cláusula 66A,S,128
679,6382,2021-05-16,660.0,Anexo 13,S,497
680,3696,1939-04-09,329.0,Renovación automática,S,248
681,3339,1993-06-17,174.0,Renovación automática,S,58
682,7331,1962-05-24,574.0,Cesión de alma secundaria,S,46
683,7772,1929-07-23,474.0,Contrato eterno,S,340
684,5574,1975-02-18,800.0,Contrato eterno,N,385
685,2153,1991-02-25,209.0,Anexo 13,N,452
686,3033,1963-03-15,494.0,Cláusula 66A,S,274
687,7345,1957-08-05,296.0,Cesión de alma secundaria,N,441
688,2854,1957-05-29,991.0,Cláusula 66A,N,258
689,2882,1953-03-19,834.0,Cláusula 66A,N,279
690,1375,1958-08-01,351.0,Cláusula 66A,N,464
691,5746,1978-04-02,,Anexo 13,S,368
692,226,2004-07-18,356.0,Renovación automática,S,92
693,8053,1986-07-02,470.0,Anexo 13,N,186
694,5172,1930-05-25,762.0,Anexo 13,N,436
695,2061,1976-12-17,692.0,Cesión de alma secundaria,S,403
696,4587,2009-10-13,324.0,Contrato eterno,N,113
697,2985,1943-02-24,87.0,Cesión de alma secundaria,N,382
698,6781,1965-06-19,896.0,Renovación automática,S,69
699,4200,1979-12-28,855.0,Cláusula 66A,N,7
700,4114,1982-01-28,390.0,Anexo 13,N,445
701,968,2002-03-12,907.0,Cláusula 66A,S,369
702,2406,1992-09-13,626.0,Cesión de alma secundaria,S,137
703,7099,1957-08-04,,Cláusula 66A,N,238
704,3279,1946-01-21,212.0,Anexo 13,N,226
705,9370,1996-12-05,195.0,Cesión de alma secundaria,S,152
706,5155,1950-08-22,59.0,Contrato eterno,S,22
707,2590,1952-06-12,642.0,Cláusula 66A,S,283
708,9874,2013-03-31,605.0,Contrato eterno,N,312
709,3975,2019-11-10,648.0,Anexo 13,S,364
710,9585,1927-02-02,386.0,Contrato eterno,S,342
711,9343,2009-03-12,877.0,Cesión de alma secundaria,S,427
712,190,2011-07-24,877.0,Cesión de alma secundaria,N,492
713,8040,1936-07-04,958.0,Renovación automática,S,366
714,3276,1989-04-29,453.0,Anexo 13,S,230
715,9865,1979-01-27,361.0,Cesión de alma secundaria,S,132
716,5801,2016-05-27,322.0,Anexo 13,S,293
717,2847,3000-13-40,410.0,Renovación automática,N,313
718,1121,1947-11-06,243.0,Renovación automática,S,213
719,6523,1955-06-11,279.0,Anexo 13,S,458
720,9791,2012-08-08,932.0,Contrato eterno,N,251
721,3592,2000-06-18,788.0,Cesión de alma secundaria,S,92
722,4941,1970-10-23,873.0,Contrato eterno,N,216
723,8836,2023-04-23,12.0,Anexo 13,S,150
724,3653,1950-06-23,188.0,Anexo 13,N,158
725,7070,1952-08-08,208.0,Contrato eterno,N,412
726,8621,1970-04-03,863.0,Renovación automática,S,122
727,6400,1967-02-23,87.0,Cesión de alma secundaria,N,28
728,5866,1932-01-10,358.0,Cesión de alma secundaria,S,435
729,1654,1983-01-13,890.0,Anexo 13,N,176
730,5403,1999-03-05,843.0,Anexo 13,S,8
731,1794,1951-11-20,49.0,Renovación automática,S,158
732,1045,1995-10-01,637.0,Anexo 13,S,462
733,8673,1970-12-01,846.0,Cesión de alma secundaria,N,172
734,6201,1976-05-22,533.0,Renovación automática,N,450
735,2972,2001-05-03,18.0,Cláusula 66A,S,276
736,6537,2018-12-04,559.0,Anexo 13,N,448
737,3105,1966-07-05,403.0,Contrato eterno,N,77
738,1420,1985-06-21,452.0,Cesión de alma secundaria,N,280
739,1926,2019-09-06,591.0,Cláusula 66A,N,294
740,2601,2015-07-25,873.0,Contrato eterno,S,54
741,6735,1973-10-11,480.0,Contrato eterno,S,322
742,239,1941-11-01,704.0,Cláusula 66A,S,32
743,7522,1978-02-22,859.0,Cesión de alma secundaria,N,276
744,3612,1983-07-10,899.0,Cláusula 66A,N,236
745,5951,1997-08-15,19.0,Cesión de alma secundaria,S,345
746,2198,3000-13-40,402.0,Anexo 13,S,305
747,7289,1941-11-24,887.0,Cesión de alma secundaria,N,95
748,4469,1934-06-15,86.0,Renovación automática,N,17
749,8004,1992-07-25,226.0,Contrato eterno,S,379
750,4081,1950-01-22,139.0,Cláusula 66A,S,308
751,5221,1976-03-10,561.0,Cesión de alma secundaria,S,470
752,2657,2020-11-15,55.0,Cesión de alma secundaria,N,66
753,3673,1970-06-11,850.0,Cláusula 66A,S,210
754,4238,1977-10-04,762.0,Cláusula 66A,S,57
755,4843,2004-03-31,913.0,Cesión de alma secundaria,N,262
756,7918,1997-04-26,180.0,Anexo 13,N,369
757,9006,1991-04-01,885.0,Anexo 13,S,279
758,7324,1993-12-26,773.0,Contrato eterno,N,499
759,8121,2006-08-19,270.0,Anexo 13,S,239
760,2388,1985-07-18,13.0,Anexo 13,S,29
761,5730,1978-11-15,488.0,Cláusula 66A,S,9999
762,8554,2012-12-29,986.0,Contrato eterno,S,126
763,6721,1950-01-14,812.0,Cesión de alma secundaria,N,161
764,6447,1988-01-13,94.0,Renovación automática,S,4
765,4539,2001-09-08,777.0,Cesión de alma secundaria,S,33
766,3090,1981-01-03,117.0,Contrato eterno,S,370
767,7765,1928-12-26,329.0,Contrato eterno,N,296
768,8590,1939-02-04,802.0,Renovación automática,S,259
769,7618,1936-11-09,596.0,Renovación automática,N,317
770,6177,1991-08-25,53.0,Renovación automática,N,380
771,764,1961-08-07,104.0,Anexo 13,N,274
772,5900,1940-09-18,,Cláusula 66A,N,157
773,6162,1966-11-19,829.0,Renovación automática,S,205
774,2397,1965-08-13,730.0,Contrato eterno,S,212
775,1871,2013-06-19,393.0,Renovación automática,N,35
776,2329,2007-12-02,460.0,Renovación automática,S,204
777,8990,1930-06-05,448.0,Contrato eterno,S,105
778,1777,1953-10-19,486.0,Renovación automática,S,320
779,7241,2015-07-23,395.0,Cesión de alma secundaria,S,155
780,9280,1927-06-14,946.0,Contrato eterno,N,286
781,9691,1962-04-20,974.0,Cesión de alma secundaria,S,36
782,6725,1948-08-07,287.0,Contrato eterno,N,389
783,9353,2004-02-05,843.0,Cesión de alma secundaria,S,115
784,7088,1938-03-30,315.0,Cesión de alma secundaria,N,187
785,3487,1950-09-13,456.0,Renovación automática,S,260
786,6131,2018-09-24,746.0,Cláusula 66A,S,129
787,5850,1999-09-06,630.0,Contrato eterno,N,3
788,5042,1962-07-23,,Cesión de alma secundaria,N,171
789,1630,2009-11-30,614.0,Cláusula 66A,S,332
790,2235,1937-12-23,777.0,Anexo 13,S,344
791,6919,1998-09-24,936.0,Cláusula 66A,N,276
792,3498,2007-07-08,252.0,Renovación automática,N,424
793,7625,1978-01-18,300.0,Renovación automática,N,498
794,5407,2014-07-21,228.0,Anexo 13,S,193
795,3764,1957-11-03,889.0,Anexo 13,S,92
796,8651,1961-10-21,353.0,Cesión de alma secundaria,S,429
797,4358,1937-04-01,922.0,Cesión de alma secundaria,S,48
798,896,2014-03-28,489.0,Cláusula 66A,N,9999
799,2311,1975-06-03,159.0,Anexo 13,S,441
800,7420,2003-03-08,993.0,Anexo 13,S,476
801,7804,1980-08-17,559.0,Renovación automática,S,140
802,848,1962-07-11,302.0,Cesión de alma secundaria,S,115
803,2828,1969-08-10,240.0,Renovación automática,S,453
804,3154,1960-04-06,805.0,Renovación automática,N,407
805,9853,1966-01-23,192.0,Renovación automática,S,245
806,8176,1968-06-09,,Cláusula 66A,S,179
807,7329,1970-07-05,968.0,Cláusula 66A,S,424
808,6354,1932-01-06,738.0,Renovación automática,N,51
809,3071,1994-08-28,848.0,Contrato eterno,S,326
810,4354,1940-01-11,690.0,Renovación automática,S,344
811,3154,1984-03-30,97.0,Renovación automática,N,8
812,5505,1997-01-27,319.0,Renovación automática,S,340
813,8931,1972-09-05,659.0,Cesión de alma secundaria,S,469
814,6556,1949-06-30,552.0,Cesión de alma secundaria,S,149
815,9890,2010-10-16,757.0,Cesión de alma secundaria,N,355
816,8321,2021-10-31,407.0,Renovación automática,S,490
817,5311,1940-08-17,292.0,Anexo 13,N,388
818,1708,1977-04-24,344.0,Renovación automática,N,208
819,5500,1995-08-13,211.0,Anexo 13,S,9999
820,6215,2007-03-03,152.0,Renovación automática,N,146
821,3473,3000-13-40,471.0,Anexo 13,N,5
822,7000,1939-08-05,144.0,Anexo 13,S,407
823,3653,2002-12-10,547.0,Cesión de alma secundaria,S,6
824,2448,2011-08-05,51.0,Renovación automática,N,143
825,2463,1944-10-20,230.0,Anexo 13,S,189
826,9777,2009-06-11,533.0,Anexo 13,S,42
827,9046,2025-04-26,718.0,Renovación automática,N,433
828,2383,1987-12-31,456.0,Cláusula 66A,S,286
829,857,1931-02-10,557.0,Anexo 13,S,148
830,1894,2020-06-25,130.0,Anexo 13,N,471
831,3527,1997-02-07,370.0,Cláusula 66A,S,233
832,9544,1930-06-25,851.0,Cláusula 66A,S,272
833,3139,2010-03-13,102.0,Contrato eterno,N,486
834,1986,1979-01-24,490.0,Renovación automática,S,268
835,1790,1927-09-17,742.0,Anexo 13,N,351
836,4108,1945-09-02,581.0,Cesión de alma secundaria,N,169
837,7552,1949-08-07,735.0,Anexo 13,S,364
838,1563,1952-05-28,712.0,Renovación automática,S,404
839,8431,1955-03-05,714.0,Cláusula 66A,S,274
840,5799,1945-09-13,387.0,Renovación automática,S,395
841,9103,2003-11-26,24.0,Contrato eterno,N,472
842,9727,1996-02-06,608.0,Renovación automática,N,225
843,6099,1973-06-11,346.0,Cesión de alma secundaria,S,162
844,978,1941-01-13,483.0,Renovación automática,S,208
845,9110,1973-04-06,268.0,Cláusula 66A,N,347
846,1813,1989-06-08,533.0,Contrato eterno,S,324
847,9837,1984-04-10,556.0,Contrato eterno,S,98
848,4707,1985-08-25,25.0,Cesión de alma secundaria,S,95
849,6967,2014-10-08,553.0,Contrato eterno,S,286
850,4289,2022-04-28,857.0,Cesión de alma secundaria,N,434
851,8467,2007-12-03,155.0,Cesión de alma secundaria,S,313
852,1808,1997-06-11,388.0,Anexo 13,S,158
853,2039,2008-11-29,324.0,Renovación automática,N,484
854,2402,1996-11-05,782.0,Renovación automática,N,296
855,9978,1939-02-21,490.0,Cesión de alma secundaria,N,423
856,8201,2011-10-20,883.0,Cláusula 66A,N,118
857,3462,1927-08-24,768.0,Renovación automática,N,356
858,1479,1934-06-08,690.0,Cláusula 66A,S,406
859,3654,1940-08-19,532.0,Anexo 13,S,445
860,7913,1938-01-20,622.0,Cláusula 66A,N,362
861,7277,1989-04-17,948.0,Cesión de alma secundaria,S,351
862,5427,1949-08-26,704.0,Renovación automática,S,157
863,5742,2018-05-07,548.0,Anexo 13,S,29
864,7965,1941-11-11,864.0,Renovación automática,S,6
865,311,1987-01-25,500.0,Renovación automática,N,21
866,5912,1936-04-18,609.0,Cesión de alma secundaria,N,253
867,9582,2017-05-11,183.0,Contrato eterno,S,268
868,2659,1974-03-31,327.0,Cláusula 66A,S,219
869,9028,1964-07-15,929.0,Renovación automática,S,95
870,1362,3000-13-40,563.0,Cláusula 66A,S,292
871,3806,1954-06-14,781.0,Cláusula 66A,N,59
872,271,2021-01-25,961.0,Anexo 13,N,298
873,6212,2022-11-04,919.0,Renovación automática,N,121
874,550,1986-11-05,959.0,Cláusula 66A,S,326
875,4039,1959-04-22,256.0,Cesión de alma secundaria,S,398
876,4693,1943-03-22,618.0,Contrato eterno,N,439
877,5883,2000-12-30,925.0,Cesión de alma secundaria,S,309
878,8785,1926-06-19,528.0,Contrato eterno,N,478
879,3275,2009-03-03,767.0,Renovación automática,S,404
880,9763,1998-11-18,928.0,Renovación automática,N,168
881,8099,2001-07-04,851.0,Cesión de alma secundaria,N,147
882,864,2008-11-28,909.0,Cesión de alma secundaria,S,92
883,1063,1954-02-09,159.0,Renovación automática,S,428
884,8636,2022-07-12,298.0,Cesión de alma secundaria,S,239
885,1098,2016-10-11,698.0,Anexo 13,N,149
886,9074,1974-10-06,647.0,Cesión de alma secundaria,S,191
887,6421,1998-01-03,859.0,Contrato eterno,S,184
888,3467,1972-04-22,938.0,Cesión de alma secundaria,N,268
889,9366,1930-02-10,35.0,Cláusula 66A,N,431
890,4194,1975-09-13,748.0,Contrato eterno,S,338
891,6442,1965-12-29,301.0,Cláusula 66A,N,458
892,9961,1928-04-17,834.0,Cláusula 66A,N,192
893,5595,1991-10-14,279.0,Contrato eterno,S,342
894,1885,2015-03-29,852.0,Anexo 13,S,211
895,2033,1983-11-05,185.0,Renovación automática,N,71
896,3143,1962-04-14,244.0,Cláusula 66A,N,439
897,6687,1950-11-17,379.0,Anexo 13,S,201
898,32,1937-07-21,597.0,Renovación automática,S,2
899,3788,1973-08-30,543.0,Contrato eterno,S,43
900,3903,2022-02-28,27.0,Cláusula 66A,S,304
901,8443,1944-10-03,130.0,Cláusula 66A,N,326
902,8631,1989-12-18,549.0,Contrato eterno,S,186
903,3825,2006-07-18,476.0,Anexo 13,N,52
904,7567,2009-09-24,393.0,Contrato eterno,N,135
905,6514,2008-05-08,597.0,Cesión de alma secundaria,S,35
906,5869,2018-12-23,506.0,Contrato eterno,S,90
907,8041,1943-11-08,571.0,Contrato eterno,S,329
908,6342,2003-03-23,933.0,Cláusula 66A,N,417
909,4511,2014-08-06,88.0,Contrato eterno,N,385
910,4769,2017-01-23,911.0,Contrato eterno,N,432
911,8531,1937-11-17,897.0,Cesión de alma secundaria,S,342
912,6557,1959-06-21,348.0,Cláusula 66A,S,445
913,2849,1971-08-10,427.0,Cláusula 66A,N,124
914,6587,1985-10-24,586.0,Renovación automática,S,136
