id_tormento,id_alma,tipo_tormento,nivel_intensidad,duracion_horas,responsable_demonio,resultado_final
507,2208,Laberinto sin salida,4.0,728,60,Sobrevive
508,8299,Cámara de hielo,1.0,887,184,Reincidente
509,321,Baño de lava,6.0,805,349,Desintegrada
510,5507,Laberinto sin salida,8.0,651,129,Sobrevive
511,9402,Cámara de hielo,7.0,614,256,Transferida
512,7600,Cámara de hielo,5.0,230,413,Sobrevive
513,5464,Loop de reuniones,9.0,461,119,Desintegrada
514,4994,Laberinto sin salida,3.0,219,97,Reincidente
515,1698,Laberinto sin salida,9.0,747,98,Reincidente
516,2497,Loop de reuniones,3.0,483,88,Sobrevive
517,3817,Cámara de hielo,7.0,883,77,Sobrevive
518,6457,Loop de reuniones,2.0,239,81,Reincidente
519,7438,Laberinto sin salida,,351,402,???
520,6857,Grito eterno,4.0,262,486,Transferida
521,2262,Laberinto sin salida,2.0,419,9999,Sobrevive
522,7877,Laberinto sin salida,8.0,183,87,Reincidente
523,2690,Loop de reuniones,9.0,563,500,Reincidente
524,3266,Cámara de hielo,10.0,535,217,Reincidente
525,7640,Loop de reuniones,4.0,735,380,Reincidente
526,6419,Cámara de hielo,5.0,916,65,Sobrevive
527,9761,Grito eterno,1.0,905,363,Sobrevive
528,3346,Laberinto sin salida,4.0,963,221,Transferida
529,3937,Cámara de hielo,10.0,756,220,Reincidente
530,8971,Baño de lava,5.0,166,270,Reincidente
531,3489,Laberinto sin salida,7.0,203,370,Desintegrada
532,3850,Loop de reuniones,6.0,672,263,Desintegrada
533,8019,Cámara de hielo,7.0,886,456,Transferida
534,5551,Loop de reuniones,2.0,335,411,Reincidente
535,2805,Grito eterno,8.0,861,55,Transferida
536,5206,Laberinto sin salida,10.0,1000,431,Transferida
537,5259,Loop de reuniones,7.0,375,200,Sobrevive
538,5302,Baño de lava,5.0,870,295,Transferida
539,7388,Grito eterno,8.0,97,295,Desintegrada
540,6052,Loop de reuniones,1.0,497,224,Sobrevive
541,8394,Laberinto sin salida,9.0,910,62,Reincidente
542,6986,Baño de lava,6.0,59,417,Desintegrada
543,9506,Baño de lava,6.0,287,117,Transferida
544,6215,Cámara de hielo,2.0,694,83,Transferida
545,1685,Laberinto sin salida,2.0,646,201,Transferida
546,4577,Laberinto sin salida,2.0,621,263,???
547,7274,Grito eterno,10.0,87,284,Desintegrada
548,3243,Loop de reuniones,1.0,813,138,???
549,2005,Loop de reuniones,2.0,31,356,Sobrevive
550,8839,Grito eterno,9.0,510,87,Sobrevive
551,3433,Baño de lava,2.0,21,431,Reincidente
552,3125,Laberinto sin salida,3.0,816,149,Sobrevive
553,9100,Loop de reuniones,5.0,409,16,Sobrevive
554,9249,Loop de reuniones,5.0,724,25,Desintegrada
555,3214,Loop de reuniones,10.0,988,62,???
556,2609,Laberinto sin salida,9.0,893,205,Reincidente
557,591,Baño de lava,8.0,32,134,Transferida
558,3565,Laberinto sin salida,8.0,12,223,Desintegrada
559,1491,Cámara de hielo,9.0,700,83,Reincidente
560,3360,Laberinto sin salida,3.0,267,146,Sobrevive
561,404,Laberinto sin salida,3.0,720,237,Desintegrada
562,4580,Laberinto sin salida,10.0,667,236,Sobrevive
563,4429,Baño de lava,2.0,327,390,Transferida
564,9345,Loop de reuniones,,23,394,???
565,6742,Cámara de hielo,6.0,609,370,???
566,9040,Cámara de hielo,1.0,753,56,Desintegrada
567,9630,Grito eterno,10.0,668,348,Transferida
568,7636,Grito eterno,,641,444,Sobrevive
569,4915,Laberinto sin salida,3.0,750,198,Reincidente
570,3559,Cámara de hielo,5.0,79,279,Sobrevive
571,6697,Loop de reuniones,2.0,407,9999,Reincidente
572,105,Cámara de hielo,8.0,72,310,Sobrevive
573,2968,Grito eterno,6.0,974,386,Reincidente
574,566,Laberinto sin salida,2.0,592,36,Reincidente
575,2910,Baño de lava,5.0,206,120,Transferida
576,93,Grito eterno,6.0,146,203,Desintegrada
577,31,Cámara de hielo,1.0,770,358,Reincidente
578,401,Baño de lava,10.0,773,194,Reincidente
579,2922,Cámara de hielo,10.0,525,147,Reincidente
580,6823,Laberinto sin salida,10.0,102,218,Desintegrada
581,511,Baño de lava,5.0,191,336,Reincidente
582,5720,Loop de reuniones,8.0,466,93,Sobrevive
583,2603,Loop de reuniones,,825,81,Sobrevive
584,3596,Baño de lava,5.0,697,109,Transferida
585,3016,Laberinto sin salida,10.0,453,272,Reincidente
586,527,Cámara de hielo,5.0,937,340,Reincidente
587,6905,Laberinto sin salida,,627,440,Sobrevive
588,6817,Cámara de hielo,3.0,991,127,Reincidente
589,7528,Grito eterno,3.0,256,375,Desintegrada
590,5962,Grito eterno,2.0,654,281,Transferida
591,5670,Baño de lava,8.0,984,110,Transferida
592,831,Grito eterno,5.0,19,20,Sobrevive
593,2577,Loop de reuniones,6.0,13,312,Reincidente
594,6698,Cámara de hielo,4.0,489,253,Transferida
595,6837,Laberinto sin salida,2.0,617,237,Reincidente
596,2706,Cámara de hielo,10.0,483,139,Desintegrada
597,9046,Laberinto sin salida,8.0,559,162,Desintegrada
598,1160,Laberinto sin salida,4.0,785,181,Transferida
599,1616,Laberinto sin salida,10.0,502,187,Transferida
600,320,Laberinto sin salida,6.0,234,413,Sobrevive
601,5513,Grito eterno,9.0,667,241,Transferida
602,5840,Cámara de hielo,8.0,121,333,Transferida
603,7888,Cámara de hielo,2.0,54,172,Sobrevive
604,4580,Loop de reuniones,4.0,716,361,Reincidente
605,7010,Grito eterno,9.0,341,27,Desintegrada
606,1523,Cámara de hielo,8.0,790,185,Transferida
607,3548,Grito eterno,2.0,492,61,Desintegrada
608,296,Loop de reuniones,6.0,841,30,Transferida
609,3662,Baño de lava,7.0,31,271,Transferida
610,4151,Laberinto sin salida,4.0,216,78,Reincidente
611,4429,Cámara de hielo,7.0,705,87,Reincidente
612,2970,Cámara de hielo,8.0,109,99,Sobrevive
613,3731,Baño de lava,5.0,60,214,Desintegrada
614,3136,Cámara de hielo,3.0,261,489,Reincidente
615,7324,Baño de lava,5.0,564,236,Reincidente
616,1982,Grito eterno,7.0,170,274,Reincidente
617,7945,Laberinto sin salida,8.0,351,266,Desintegrada
618,9511,Cámara de hielo,5.0,301,241,Transferida
619,2026,Baño de lava,6.0,165,156,Reincidente
620,7301,Cámara de hielo,7.0,704,402,Sobrevive
621,3554,Laberinto sin salida,,207,176,Desintegrada
622,1351,Baño de lava,2.0,656,400,Desintegrada
623,9437,Grito eterno,2.0,196,8,Transferida
624,4021,Laberinto sin salida,,957,237,Transferida
625,2833,Cámara de hielo,,977,422,Sobrevive
626,4936,Loop de reuniones,9.0,349,310,Transferida
627,4403,Loop de reuniones,9.0,314,322,Transferida
628,54,Baño de lava,10.0,735,94,Reincidente
629,8280,Grito eterno,4.0,440,348,Desintegrada
630,9418,Cámara de hielo,6.0,847,220,Sobrevive
631,7520,Laberinto sin salida,7.0,98,88,Desintegrada
632,3735,Cámara de hielo,8.0,464,448,Desintegrada
633,4211,Cámara de hielo,4.0,781,473,Desintegrada
634,6608,Laberinto sin salida,3.0,73,161,Sobrevive
635,1628,Cámara de hielo,4.0,121,341,Sobrevive
636,625,Laberinto sin salida,3.0,532,73,Sobrevive
637,931,Laberinto sin salida,1.0,657,292,Reincidente
638,3938,Baño de lava,6.0,948,282,Desintegrada
639,6711,Loop de reuniones,8.0,497,7,Desintegrada
640,7564,Grito eterno,2.0,947,106,Reincidente
641,7355,Laberinto sin salida,7.0,984,226,Desintegrada
642,3741,Loop de reuniones,3.0,916,332,Desintegrada
643,1217,Loop de reuniones,7.0,294,493,Sobrevive
644,8390,Grito eterno,5.0,756,105,Reincidente
645,5547,Baño de lava,2.0,199,425,Sobrevive
646,3507,Loop de reuniones,2.0,912,347,Desintegrada
647,8052,Grito eterno,10.0,701,76,Sobrevive
648,7928,Laberinto sin salida,,228,421,Desintegrada
649,1689,Laberinto sin salida,1.0,87,33,Transferida
650,3276,Laberinto sin salida,4.0,297,476,Sobrevive
651,5842,Cámara de hielo,7.0,57,7,Transferida
652,623,Laberinto sin salida,4.0,50,219,Desintegrada
653,8445,Laberinto sin salida,9.0,149,436,Sobrevive
654,9891,Cámara de hielo,5.0,917,139,Sobrevive
655,7833,Loop de reuniones,1.0,389,358,Desintegrada
656,8463,Grito eterno,6.0,471,126,Sobrevive
657,3347,Loop de reuniones,9.0,481,285,Transferida
658,5172,Baño de lava,6.0,784,322,Sobrevive
659,730,Cámara de hielo,3.0,2,465,Transferida
660,425,Laberinto sin salida,7.0,405,108,Reincidente
661,9366,Cámara de hielo,10.0,840,269,Transferida
662,8012,Cámara de hielo,7.0,154,92,Desintegrada
663,7686,Cámara de hielo,1.0,71,46,Sobrevive
664,9712,Loop de reuniones,6.0,667,10,Transferida
665,9088,Loop de reuniones,1.0,761,283,Desintegrada
666,4313,Loop de reuniones,2.0,415,9999,Sobrevive
667,2924,Grito eterno,8.0,769,66,Sobrevive
668,6603,Loop de reuniones,6.0,459,208,Reincidente
669,3833,Cámara de hielo,,125,438,Desintegrada
670,7292,Baño de lava,9.0,426,421,Reincidente
671,6024,Grito eterno,5.0,873,343,Desintegrada
672,8413,Loop de reuniones,3.0,607,2,???
673,7832,Baño de lava,7.0,97,69,Reincidente
674,424,Loop de reuniones,1.0,886,289,Reincidente
675,4842,Grito eterno,3.0,204,69,Desintegrada
676,9172,Cámara de hielo,8.0,889,273,Desintegrada
677,2101,Laberinto sin salida,,775,224,Sobrevive
678,4001,Cámara de hielo,9.0,473,115,Desintegrada
679,3235,Loop de reuniones,9.0,17,93,Sobrevive
680,9633,Loop de reuniones,6.0,331,489,Desintegrada
681,6178,Loop de reuniones,7.0,297,338,Sobrevive
682,6227,Loop de reuniones,7.0,517,105,Sobrevive
683,1156,Baño de lava,2.0,402,418,Desintegrada
684,9878,Cámara de hielo,3.0,156,241,Desintegrada
685,4349,Grito eterno,3.0,96,163,Desintegrada
686,5712,Laberinto sin salida,7.0,302,149,Sobrevive
687,7924,Baño de lava,8.0,839,385,Reincidente
688,5439,Baño de lava,10.0,276,225,Transferida
689,8153,Cámara de hielo,2.0,45,461,Sobrevive
690,1081,Grito eterno,6.0,822,294,Sobrevive
691,5592,Grito eterno,5.0,874,33,Reincidente
692,999,Grito eterno,2.0,799,192,Transferida
693,8016,Loop de reuniones,6.0,30,302,Reincidente
694,8604,Laberinto sin salida,6.0,171,301,Reincidente
695,4758,Cámara de hielo,10.0,92,499,Transferida
696,5884,Loop de reuniones,3.0,475,423,Reincidente
697,7871,Laberinto sin salida,4.0,851,92,Reincidente
698,1918,Laberinto sin salida,2.0,22,30,Transferida
699,7416,Cámara de hielo,4.0,60,303,Transferida
700,9347,Grito eterno,5.0,668,16,Sobrevive
701,2998,Grito eterno,,998,204,Transferida
702,8043,Grito eterno,1.0,492,387,Reincidente
703,7924,Grito eterno,5.0,631,24,Sobrevive
704,9690,Loop de reuniones,6.0,946,474,Sobrevive
705,8349,Baño de lava,9.0,282,350,Reincidente
706,3796,Grito eterno,7.0,716,215,Transferida
707,6574,Cámara de hielo,5.0,724,234,Desintegrada
708,6784,Loop de reuniones,10.0,346,275,Transferida
709,8069,Cámara de hielo,7.0,150,259,Sobrevive
710,7839,Loop de reuniones,4.0,48,334,Sobrevive
711,9137,Loop de reuniones,1.0,187,421,Desintegrada
712,7468,Baño de lava,9.0,782,355,Reincidente
713,2805,Baño de lava,3.0,323,188,Reincidente
714,8848,Cámara de hielo,9.0,503,490,Sobrevive
715,8819,Loop de reuniones,10.0,839,346,Sobrevive
716,5725,Baño de lava,10.0,511,151,Desintegrada
717,8015,Laberinto sin salida,1.0,131,414,Reincidente
718,1552,Grito eterno,2.0,938,292,Desintegrada
719,3186,Baño de lava,6.0,496,85,Sobrevive
720,3570,Baño de lava,4.0,442,219,Desintegrada
721,8157,Laberinto sin salida,4.0,67,341,Desintegrada
722,8033,Loop de reuniones,3.0,60,315,Reincidente
723,5706,Grito eterno,1.0,664,11,Sobrevive
724,7398,Laberinto sin salida,3.0,626,204,Sobrevive
725,5401,Baño de lava,3.0,349,172,Sobrevive
726,898,Laberinto sin salida,9.0,455,446,Transferida
727,4495,Grito eterno,1.0,653,350,Transferida
728,8541,Grito eterno,10.0,689,398,Desintegrada
729,3866,Cámara de hielo,9.0,225,123,Transferida
730,9603,Laberinto sin salida,2.0,130,446,Sobrevive
731,5995,Laberinto sin salida,8.0,141,50,???
732,3696,Cámara de hielo,7.0,264,426,Reincidente
733,5353,Cámara de hielo,2.0,208,260,Transferida
734,9898,Loop de reuniones,10.0,208,182,Desintegrada
735,7117,Cámara de hielo,10.0,611,58,Sobrevive
736,6445,Laberinto sin salida,3.0,178,286,Sobrevive
737,7759,Laberinto sin salida,10.0,637,232,Sobrevive
738,2321,Baño de lava,10.0,718,328,Reincidente
739,6220,Baño de lava,7.0,833,201,Transferida
740,7585,Grito eterno,6.0,409,304,Reincidente
741,7810,Grito eterno,6.0,152,44,Sobrevive
742,5069,Laberinto sin salida,6.0,123,458,Sobrevive
743,5146,Loop de reuniones,8.0,720,478,Desintegrada
744,6425,Loop de reuniones,5.0,879,176,Transferida
745,560,Baño de lava,6.0,726,15,Sobrevive
746,7243,Baño de lava,3.0,113,27,Desintegrada
747,6141,Loop de reuniones,4.0,718,83,Desintegrada
748,9327,Laberinto sin salida,,290,17,Desintegrada
749,7667,Baño de lava,7.0,817,496,Reincidente
750,3160,Loop de reuniones,4.0,285,70,Desintegrada
751,8803,Baño de lava,4.0,274,287,Transferida
752,9779,Baño de lava,8.0,171,480,Desintegrada
753,2673,Cámara de hielo,8.0,462,167,Desintegrada
754,4629,Baño de lava,3.0,650,498,Desintegrada
755,3479,Baño de lava,7.0,256,87,Sobrevive
756,4134,Grito eterno,3.0,273,231,Reincidente
757,203,Laberinto sin salida,4.0,996,239,Reincidente
758,2771,Baño de lava,10.0,849,323,Transferida
759,3739,Baño de lava,7.0,539,91,Transferida
760,3493,Baño de lava,7.0,940,45,Transferida
761,7772,Grito eterno,6.0,281,283,Desintegrada
762,7903,Cámara de hielo,7.0,698,383,Sobrevive
763,8981,Cámara de hielo,8.0,210,188,Sobrevive
764,7280,Baño de lava,,352,29,Transferida
765,2275,Cámara de hielo,,654,466,Sobrevive
766,4933,Grito eterno,2.0,358,321,Transferida
767,4699,Laberinto sin salida,,957,272,Reincidente
768,7332,Loop de reuniones,10.0,818,363,Reincidente
769,4952,Grito eterno,3.0,861,93,Transferida
770,7652,Laberinto sin salida,2.0,63,434,Desintegrada
771,9360,Grito eterno,5.0,357,79,Transferida
772,3243,Baño de lava,3.0,337,387,Desintegrada
773,5852,Baño de lava,5.0,869,9999,Transferida
774,9274,Loop de reuniones,2.0,339,60,Sobrevive
775,4342,Cámara de hielo,6.0,335,245,Sobrevive
776,4077,Laberinto sin salida,7.0,885,432,Desintegrada
777,2784,Laberinto sin salida,5.0,69,135,Desintegrada
778,8209,Loop de reuniones,4.0,438,275,Desintegrada
779,4160,Laberinto sin salida,8.0,924,60,Sobrevive
780,9503,Loop de reuniones,5.0,611,172,???
781,277,Loop de reuniones,10.0,857,20,Transferida
782,1600,Baño de lava,10.0,255,474,Reincidente
783,1221,Grito eterno,1.0,426,451,Sobrevive
784,3913,Cámara de hielo,6.0,96,121,Transferida
785,242,Baño de lava,4.0,708,191,Transferida
786,4639,Loop de reuniones,7.0,996,370,Reincidente
787,2799,Baño de lava,7.0,743,58,Desintegrada
788,5532,Laberinto sin salida,7.0,190,11,Reincidente
789,7946,Baño de lava,3.0,125,70,Transferida
790,8307,Baño de lava,4.0,131,24,Reincidente
791,8335,Baño de lava,10.0,606,319,Reincidente
792,4128,Baño de lava,2.0,942,420,Desintegrada
793,777,Grito eterno,9.0,266,459,Sobrevive
794,2646,Baño de lava,5.0,701,94,Reincidente
795,7516,Grito eterno,7.0,392,216,Transferida
796,3229,Grito eterno,1.0,408,425,Desintegrada
797,1061,Loop de reuniones,1.0,977,9999,Reincidente
798,6887,Laberinto sin salida,3.0,74,77,Sobrevive
799,8053,Cámara de hielo,5.0,693,381,Desintegrada
800,8511,Loop de reuniones,5.0,537,62,Desintegrada
801,87,Cámara de hielo,10.0,551,416,Sobrevive
802,9580,Grito eterno,4.0,491,244,Sobrevive
803,110,Laberinto sin salida,5.0,291,337,Sobrevive
804,1963,Cámara de hielo,4.0,696,264,Desintegrada
805,7514,Loop de reuniones,8.0,654,214,Reincidente
806,1083,Cámara de hielo,10.0,471,253,Reincidente
807,7032,Loop de reuniones,4.0,526,17,Transferida
808,708,Laberinto sin salida,6.0,882,383,Transferida
809,8393,Laberinto sin salida,3.0,156,475,Sobrevive
810,3089,Laberinto sin salida,10.0,276,411,Transferida
811,177,Loop de reuniones,6.0,914,346,Sobrevive
812,3913,Loop de reuniones,2.0,58,364,Reincidente
813,8390,Loop de reuniones,10.0,405,69,Transferida
814,3111,Baño de lava,5.0,649,113,Sobrevive
815,8643,Grito eterno,9.0,201,333,Transferida
816,7299,Loop de reuniones,6.0,755,257,Transferida
817,972,Baño de lava,10.0,108,298,Sobrevive
818,4029,Loop de reuniones,7.0,214,22,Sobrevive
819,1947,Laberinto sin salida,2.0,251,123,Reincidente
820,7769,Cámara de hielo,9.0,548,167,Transferida
821,1130,Laberinto sin salida,9.0,841,44,Transferida
822,7490,Grito eterno,5.0,400,218,Reincidente
823,9850,Laberinto sin salida,10.0,370,486,Transferida
824,2751,Baño de lava,9.0,217,129,Desintegrada
825,4118,Cámara de hielo,3.0,427,59,Transferida
826,5897,Laberinto sin salida,4.0,169,129,Sobrevive
827,6915,Baño de lava,9.0,17,116,Desintegrada
828,9331,Baño de lava,3.0,796,436,Transferida
829,7286,Loop de reuniones,9.0,749,372,Reincidente
830,3285,Cámara de hielo,9.0,622,262,Reincidente
831,7259,Loop de reuniones,2.0,708,31,Reincidente
832,7621,Cámara de hielo,5.0,377,480,Reincidente
833,7469,Laberinto sin salida,7.0,10,133,Sobrevive
834,4922,Laberinto sin salida,7.0,233,181,Desintegrada
835,1909,Laberinto sin salida,5.0,626,88,Transferida
836,306,Laberinto sin salida,8.0,648,168,Sobrevive
837,2290,Cámara de hielo,1.0,658,34,Transferida
838,6109,Loop de reuniones,7.0,216,207,Desintegrada
839,5819,Grito eterno,6.0,13,60,Reincidente
840,1824,Grito eterno,2.0,575,325,Reincidente
841,2743,Grito eterno,2.0,326,182,Reincidente
842,5068,Laberinto sin salida,10.0,936,358,Reincidente
843,4803,Loop de reuniones,2.0,664,61,Transferida
844,1792,Grito eterno,1.0,539,121,Transferida
845,4520,Loop de reuniones,2.0,789,281,Transferida
846,3604,Baño de lava,2.0,379,290,Transferida
847,2109,Laberinto sin salida,4.0,320,96,Reincidente
848,6819,Loop de reuniones,9.0,840,69,Sobrevive
849,2422,Laberinto sin salida,2.0,918,13,Desintegrada
850,8756,Baño de lava,2.0,951,114,Transferida
851,8302,Grito eterno,1.0,593,27,Sobrevive
852,6404,Cámara de hielo,1.0,205,196,Transferida
853,6675,Laberinto sin salida,1.0,201,262,Sobrevive
854,6271,Grito eterno,3.0,598,322,Desintegrada
855,9266,Laberinto sin salida,5.0,545,349,Desintegrada
856,1656,Grito eterno,1.0,61,56,Reincidente
857,5607,Cámara de hielo,10.0,731,487,Sobrevive
858,3831,Grito eterno,5.0,720,425,Sobrevive
859,9172,Grito eterno,9.0,504,225,Desintegrada
860,9814,Laberinto sin salida,2.0,741,292,Reincidente
861,9363,Loop de reuniones,5.0,261,136,Sobrevive
862,5993,Loop de reuniones,4.0,651,130,Transferida
863,389,Laberinto sin salida,4.0,576,136,Reincidente
864,7863,Laberinto sin salida,7.0,448,374,Sobrevive
865,2036,Laberinto sin salida,9.0,134,7,Reincidente
866,4349,Cámara de hielo,10.0,650,222,Sobrevive
867,5040,Baño de lava,10.0,538,133,Transferida
868,7947,Cámara de hielo,10.0,412,378,Reincidente
869,2221,Laberinto sin salida,9.0,609,252,Sobrevive
870,8687,Loop de reuniones,2.0,767,81,Sobrevive
871,1406,Loop de reuniones,10.0,745,51,Desintegrada
872,3249,Laberinto sin salida,10.0,525,391,Transferida
873,6564,Baño de lava,10.0,734,14,Desintegrada
874,4291,Loop de reuniones,4.0,931,84,Transferida
875,7338,Loop de reuniones,8.0,516,21,Transferida
876,7654,Cámara de hielo,1.0,638,89,Reincidente
877,7047,Cámara de hielo,2.0,165,392,Transferida
878,866,Baño de lava,4.0,726,38,Desintegrada
879,4371,Loop de reuniones,9.0,930,132,Reincidente
880,5013,Baño de lava,8.0,160,274,Desintegrada
881,2740,Baño de lava,3.0,212,118,Sobrevive
882,6610,Baño de lava,4.0,74,494,Reincidente
883,9389,Loop de reuniones,3.0,741,498,Transferida
884,8974,Baño de lava,8.0,649,129,Desintegrada
885,7284,Laberinto sin salida,6.0,790,73,Desintegrada
886,5201,Laberinto sin salida,5.0,526,483,Desintegrada
887,8584,Grito eterno,6.0,603,408,Transferida
888,6452,Laberinto sin salida,1.0,589,478,Desintegrada
889,9013,Grito eterno,8.0,549,141,Transferida
890,6324,Cámara de hielo,1.0,435,181,Reincidente
891,8732,Grito eterno,5.0,429,357,Transferida
892,4170,Loop de reuniones,3.0,35,32,Transferida
893,8022,Baño de lava,2.0,649,210,Sobrevive
894,3599,Loop de reuniones,2.0,466,442,Transferida
895,2257,Baño de lava,10.0,835,190,Transferida
896,4438,Grito eterno,5.0,279,452,Transferida
897,5414,Laberinto sin salida,2.0,182,310,Sobrevive
898,4771,Cámara de hielo,5.0,938,242,Transferida
899,7984,Baño de lava,7.0,703,451,Sobrevive
900,633,Cámara de hielo,4.0,826,194,Sobrevive
901,4478,Loop de reuniones,6.0,510,54,Desintegrada
902,773,Cámara de hielo,5.0,512,6,Transferida
903,9394,Laberinto sin salida,8.0,279,126,Desintegrada
904,9138,Baño de lava,1.0,18,210,Desintegrada
905,7366,Baño de lava,3.0,281,282,Reincidente
906,9586,Baño de lava,3.0,315,358,Transferida
907,3639,Cámara de hielo,8.0,266,414,Transferida
908,3378,Laberinto sin salida,5.0,522,279,Reincidente
909,1791,Laberinto sin salida,7.0,77,141,Sobrevive
910,7202,Loop de reuniones,7.0,171,57,Reincidente
911,6731,Baño de lava,6.0,279,409,Transferida
912,8653,Loop de reuniones,10.0,506,158,Desintegrada
913,4130,Loop de reuniones,7.0,663,122,Desintegrada
914,3135,Grito eterno,1.0,483,466,Reincidente
915,1578,Laberinto sin salida,4.0,752,39,Desintegrada
916,5904,Cámara de hielo,9.0,273,433,Transferida
917,2545,Laberinto sin salida,1.0,565,423,Sobrevive
918,9763,Cámara de hielo,3.0,30,32,Sobrevive
919,4955,Laberinto sin salida,5.0,190,166,Desintegrada
920,2629,Loop de reuniones,6.0,336,292,Transferida
921,1674,Baño de lava,8.0,750,412,Reincidente
